budget,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,release_month,profit,roi,hitflop,director_Christopher_Nolan,director_Steven_Spielberg,director_James_Cameron,director_Quentin_Tarantino,director_Ridley_Scott,director_Peter_Jackson,director_David_Fincher,director_Martin_Scorsese,director_Denis_Villeneuve,director_Jon_Favreau,director_JJ_Abrams,director_Zack_Snyder,director_other,company_Walt_Disney_Pictures,company_Warner_Bros,company_Universal_Pictures,company_Columbia_Pictures,company_Paramount_Pictures,company_20th_Century_Fox,company_Marvel_Studios,company_Pixar,company_Lionsgate,company_MGM,company_DreamWorks_Animation,company_New_Line_Cinema,company_Legendary_Pictures,genre_Drama,genre_Comedy,genre_Action,genre_Thriller,genre_Romance,genre_Adventure,genre_Horror
150000000,27022,35.580815,2010-07-13,215283742,109.0,The Sorcerer's Apprentice,5.8,1470,2010,7,65283742,0.4352249466666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
160000000,503,21.133748,2006-05-12,181674817,99.0,Poseidon,5.5,583,2006,5,21674817,0.13546760625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
170000000,241259,56.268916,2016-05-25,299370084,113.0,Alice Through the Looking Glass,6.5,1725,2016,5,129370084,0.761000494117647,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000000,810,42.986467,2007-05-17,798958165,93.0,Shrek the Third,6.0,2278,2007,5,638958165,3.99348853125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
160000000,68735,63.148529,2016-05-25,433677183,123.0,Warcraft,6.3,2268,2016,5,273677183,1.71048239375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
155000000,87101,202.042635,2015-06-23,440603537,126.0,Terminator Genisys,5.8,3631,2015,6,285603537,1.842603464516129,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
155000000,10140,49.661984,2010-08-13,415686217,113.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,1514,2010,8,260686217,1.6818465612903226,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140000000,676,34.20669,2001-05-21,449220945,183.0,Pearl Harbor,6.6,1791,2001,5,309220945,2.208721035714286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150000000,1858,25.468493,2007-06-27,709709780,144.0,Transformers,6.6,4040,2007,6,559709780,3.7313985333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
155000000,1966,39.019229,2004-11-21,167298192,175.0,Alexander,5.6,927,2004,11,12298192,0.0793431741935483,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
150000000,675,78.144395,2007-06-28,938212738,138.0,Harry Potter and the Order of the Phoenix,7.4,5494,2007,6,788212738,5.254751586666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,674,101.250416,2005-11-05,895921036,157.0,Harry Potter and the Goblet of Fire,7.5,5608,2005,11,745921036,4.9728069066666665,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,8960,56.758411,2008-07-01,624029371,92.0,Hancock,6.2,2961,2008,7,474029371,3.1601958066666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150000000,6479,70.867401,2007-12-14,585349010,101.0,I Am Legend,6.9,4853,2007,12,435349010,2.902326733333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
150000000,118,53.905592,2005-07-13,474968763,115.0,Charlie and the Chocolate Factory,6.7,3624,2005,7,324968763,2.16645842,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
150000000,2062,65.677399,2007-06-22,623722818,111.0,Ratatouille,7.5,4369,2007,6,473722818,3.15815212,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000,272,115.040024,2005-06-10,374218673,140.0,Batman Begins,7.5,7359,2005,6,224218673,1.4947911533333331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
150000000,10527,44.141021,2008-10-30,603900354,89.0,Madagascar: Escape 2 Africa,6.2,1810,2008,10,453900354,3.02600236,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000,18360,81.781591,2009-05-20,413106170,105.0,Night at the Museum: Battle of the Smithsonian,5.9,1971,2009,5,263106170,1.7540411333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
150000000,2080,5.954334,2009-04-28,373062864,107.0,X-Men Origins: Wolverine,6.2,4021,2009,4,223062864,1.48708576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150000000,605,73.313918,2003-11-05,424988211,129.0,The Matrix Revolutions,6.4,3096,2003,11,274988211,1.83325474,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150000000,109445,165.125366,2013-11-27,1274219009,102.0,Frozen,7.3,5295,2013,11,1124219009,7.494793393333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,604,70.78591,2003-05-15,738599701,138.0,The Matrix Reloaded,6.7,3443,2003,5,588599701,3.923998006666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
170000000,76338,99.499595,2013-10-29,644571402,112.0,Thor: The Dark World,6.8,4755,2013,10,474571402,2.7915964823529413,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
150000000,76341,434.278564,2015-05-13,378858340,120.0,Mad Max: Fury Road,7.2,9427,2015,5,228858340,1.5257222666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150000000,13448,67.447636,2009-05-13,356613439,138.0,Angels & Demons,6.5,2129,2009,5,206613439,1.3774229266666669,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000000,10195,86.493424,2011-04-21,449326618,115.0,Thor,6.6,6525,2011,4,299326618,1.9955107866666664,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
150000000,13053,41.845878,2008-11-21,309979994,98.0,Bolt,6.3,1750,2008,11,159979994,1.0665332933333334,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
150000000,19585,26.710398,2009-07-21,292817841,88.0,G-Force,5.1,510,2009,7,142817841,0.95211894,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
150000000,57165,44.927635,2012-03-27,301000000,99.0,Wrath of the Titans,5.5,1431,2012,3,151000000,1.0066666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
150000000,62213,50.306728,2012-05-08,245527149,113.0,Dark Shadows,5.7,2320,2012,5,95527149,0.63684766,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000,177677,114.522237,2015-07-23,682330139,131.0,Mission: Impossible - Rogue Nation,7.1,3224,2015,7,532330139,3.548867593333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150000000,5559,29.332905,2007-10-28,287594577,91.0,Bee Movie,5.7,1171,2007,10,137594577,0.91729718,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
150000000,49444,51.247321,2011-05-25,665692281,91.0,Kung Fu Panda 2,6.7,1880,2011,5,515692281,3.43794854,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000,10196,33.769336,2010-06-30,318502923,103.0,The Last Airbender,4.7,1151,2010,6,168502923,1.12335282,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
150000000,956,63.079003,2006-05-03,397850012,126.0,Mission: Impossible III,6.5,2028,2006,5,247850012,1.6523334133333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150000000,117251,39.004588,2013-06-27,205366737,131.0,White House Down,6.4,1891,2013,6,55366737,0.36911158,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
150000000,50321,12.362599,2011-03-09,38992758,88.0,Mars Needs Moms,5.5,199,2011,3,-111007242,-0.74004828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149000000,11619,22.550135,2006-10-22,64459316,85.0,Flushed Away,6.0,874,2006,10,-84540684,-0.5673871409395973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
150000000,266647,48.03528,2015-09-24,128388320,111.0,Pan,5.9,954,2015,9,-21611680,-0.1440778666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145000000,82703,38.73494,2014-02-07,272912430,92.0,Mr. Peabody & Sherman,6.7,843,2014,2,127912430,0.8821546896551724,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
175000000,652,66.803149,2004-05-13,497409852,163.0,Troy,6.9,2759,2004,5,322409852,1.8423420114285711,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
145000000,80321,44.989192,2012-06-06,746921274,93.0,Madagascar 3: Europe's Most Wanted,6.4,1808,2012,6,601921274,4.1511812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
140000000,36669,54.159392,2002-11-17,431971116,133.0,Die Another Day,5.8,1092,2002,11,291971116,2.0855079714285716,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
144000000,43074,66.21806,2016-07-14,229147509,116.0,Ghostbusters,5.3,2142,2016,7,85147509,0.5913021458333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
140000000,95,58.485967,1998-07-01,553799566,151.0,Armageddon,6.4,2482,1998,7,413799566,2.9557111857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
140000000,608,91.332849,2002-07-03,441818803,88.0,Men in Black II,6.0,3114,2002,7,301818803,2.1558485928571427,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
70000000,2310,35.601665,2007-11-05,195735876,115.0,Beowulf,5.5,841,2007,11,125735876,1.7962268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
145000000,140300,56.747978,2016-01-23,521170825,95.0,Kung Fu Panda 3,6.7,1603,2016,1,376170825,2.594281551724138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
145000000,56292,77.77477,2011-12-07,694713380,133.0,Mission: Impossible - Ghost Protocol,6.8,3972,2011,12,549713380,3.7911267586206896,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
145000000,81188,61.788035,2012-11-21,306941670,97.0,Rise of the Guardians,7.1,1922,2012,11,161941670,1.116839103448276,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000000,7552,25.159168,2005-12-21,202026112,90.0,Fun with Dick and Jane,5.9,627,2005,12,102026112,1.02026112,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140000000,616,52.341226,2003-12-05,456758981,154.0,The Last Samurai,7.3,1895,2003,12,316758981,2.26256415,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
140000000,147441,101.599427,2014-12-03,268031828,150.0,Exodus: Gods and Kings,5.6,1921,2014,12,128031828,0.9145130571428572,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
150000000,13475,73.616808,2009-05-06,385680446,127.0,Star Trek,7.4,4518,2009,5,235680446,1.5712029733333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
139000000,557,82.502566,2002-05-01,821708551,121.0,Spider-Man,6.8,5265,2002,5,682708551,4.911572309352518,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145000000,82702,100.21391,2014-06-12,609123048,102.0,How to Train Your Dragon 2,7.6,3106,2014,6,464123048,3.200848606896552,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
140000000,205584,56.257249,2016-02-25,150680864,127.0,Gods of Egypt,5.3,1277,2016,2,10680864,0.0762918857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000000,10048,17.88953,2005-07-28,76932943,121.0,Stealth,4.9,331,2005,7,-58067057,-0.4301263481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130000000,13183,64.798873,2009-03-05,185258983,163.0,Watchmen,7.0,2811,2009,3,55258983,0.4250691,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
140000000,944,24.855701,1998-07-10,285444603,127.0,Lethal Weapon 4,6.3,767,1998,7,145444603,1.0388900214285717,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
137000000,1927,34.981698,2003-06-19,245360480,138.0,Hulk,5.3,1533,2003,6,108360480,0.7909524087591241,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
130000000,72559,59.325589,2013-03-26,371876278,110.0,G.I. Joe: Retaliation,5.4,3025,2013,3,241876278,1.8605867538461536,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
130000000,7364,21.605568,2005-04-06,119269486,124.0,Sahara,5.7,434,2005,4,-10730514,-0.0825424153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
137000000,2114,26.074908,2001-07-02,85131830,106.0,Final Fantasy: The Spirits Within,5.9,433,2001,7,-51868170,-0.3785997810218978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
140000000,1771,74.506246,2011-07-22,370569774,124.0,Captain America: The First Avenger,6.6,7047,2011,7,230569774,1.646926957142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
135000000,36643,39.604363,1999-11-08,361832400,128.0,The World Is Not Enough,6.0,862,1999,11,226832400,1.68024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150000000,8619,36.973031,2003-11-14,212011111,138.0,Master and Commander: The Far Side of the World,6.9,790,2003,11,62011111,0.4134074066666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120000000,50620,99.687084,2012-11-13,829000000,115.0,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553,2012,11,709000000,5.908333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
130000000,65759,17.7735,2011-11-17,150406466,100.0,Happy Feet Two,5.8,373,2011,11,20406466,0.1569728153846153,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000,1724,62.898336,2008-06-12,163712074,114.0,The Incredible Hulk,6.1,3021,2008,6,13712074,0.0914138266666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
140000000,267935,44.19092,2016-06-01,183345589,120.0,The BFG,6.0,1000,2016,6,43345589,0.30961135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135000000,281957,100.635882,2015-12-25,532950503,156.0,The Revenant,7.3,6396,2015,12,397950503,2.9477815037037036,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
135000000,77950,44.765377,2013-07-11,282570682,96.0,Turbo,6.1,1074,2013,7,147570682,1.0931161629629629,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135000000,44896,29.91353,2011-03-02,245724603,107.0,Rango,6.6,2051,2011,3,110724603,0.8201822444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
132000000,270946,84.366984,2014-11-22,373552094,92.0,Penguins of Madagascar,6.5,1346,2014,11,241552094,1.829940106060606,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
70000000,2503,45.381501,2007-08-03,442824138,115.0,The Bourne Ultimatum,7.3,2888,2007,8,372824138,5.326059114285714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
130000000,9502,84.689648,2008-06-04,631744560,90.0,Kung Fu Panda,6.9,3145,2008,6,501744560,3.8595735384615386,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
130000000,102899,120.09361,2015-07-14,519311965,117.0,Ant-Man,7.0,5880,2015,7,389311965,2.9947074230769233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
130000000,101299,76.310119,2013-11-15,847423452,146.0,The Hunger Games: Catching Fire,7.4,6495,2013,11,717423452,5.518641938461538,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
135000000,228161,63.473086,2015-03-18,368871007,94.0,Home,6.8,1519,2015,3,233871007,1.7323778296296295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
132000000,74,48.572726,2005-06-28,591739379,116.0,War of the Worlds,6.2,2322,2005,6,459739379,3.482874083333334,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
130000000,8961,38.068736,2003-07-18,273339556,147.0,Bad Boys II,6.3,1564,2003,7,143339556,1.1026119692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
130000000,417859,20.678787,2011-10-28,554987477,90.0,Puss in Boots,6.4,451,2011,10,424987477,3.2691344384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
110000000,27576,48.829437,2010-07-21,293329073,100.0,Salt,6.2,2093,2010,7,183329073,1.6666279363636365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
125000000,86834,46.115758,2014-03-20,362637473,139.0,Noah,5.6,2350,2014,3,237637473,1.901099784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
130000000,17578,89.938296,2011-10-25,371940071,107.0,The Adventures of Tintin,6.7,2061,2011,10,241940071,1.8610774692307692,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130000000,673,79.679601,2004-05-31,789804554,141.0,Harry Potter and the Prisoner of Azkaban,7.7,5877,2004,5,659804554,5.075419646153846,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130000000,6972,28.840997,2008-11-18,49554002,165.0,Australia,6.3,694,2008,11,-80445998,-0.6188153692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130000000,82700,42.840582,2013-05-30,243843127,100.0,After Earth,5.0,2532,2013,5,113843127,0.8757163615384616,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
127500000,10567,26.548594,2000-05-19,354248063,82.0,Dinosaur,6.2,542,2000,5,226748063,1.7784161803921568,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127000000,181533,115.597753,2014-12-17,349424282,97.0,Night at the Museum: Secret of the Tomb,6.1,1851,2014,12,222424282,1.7513722992125984,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
130000000,38055,68.757242,2010-10-28,321887208,95.0,Megamind,6.7,1918,2010,10,191887208,1.4760554461538462,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
125000000,671,109.984351,2001-11-16,976475550,152.0,Harry Potter and the Philosopher's Stone,7.5,7006,2001,11,851475550,6.8118044,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130000000,49524,39.448066,2013-07-18,61648500,96.0,R.I.P.D.,5.4,1260,2013,7,-68351500,-0.5257807692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
140000000,22,271.972889,2003-07-09,655011224,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,6985,2003,7,515011224,3.6786516,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
125000000,131631,206.227151,2014-11-18,752100229,123.0,The Hunger Games: Mockingjay - Part 1,6.6,5584,2014,11,627100229,5.016801832,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
125000000,591,45.313197,2006-05-17,767820459,149.0,The Da Vinci Code,6.5,2704,2006,5,642820459,5.142563672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103000000,172385,42.40024,2014-03-19,500188435,102.0,Rio 2,6.3,978,2014,3,397188435,3.8561983980582526,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
110000000,36658,2.871739,2003-04-24,407711549,133.0,X2,6.8,3506,2003,4,297711549,2.706468627272727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
125000000,51497,7.255718,2011-04-20,626137675,130.0,Fast Five,7.1,2438,2011,4,501137675,4.0091014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
125000000,58574,81.499621,2011-11-22,334615000,129.0,Sherlock Holmes: A Game of Shadows,7.0,3886,2011,11,209615000,1.67692,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
125000000,18823,47.686442,2010-04-01,232713139,106.0,Clash of the Titans,5.6,2233,2010,4,107713139,0.861705112,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
65000000,861,43.129703,1990-06-01,261317921,113.0,Total Recall,7.1,1710,1990,6,196317921,3.0202757076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
160000000,1911,27.220157,1999-08-27,61698899,102.0,The 13th Warrior,6.4,510,1999,8,-98301101,-0.61438188125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
